61.496735563	55.936721102	22.421515190	160.736177595	240.498311802	481.794631633	727.129605387	573.442101998	348.401298865	799.025197704	295.726118173	466.310138592	225.181870155	168.825645522	78.039934739	54.689399375	20.963932471	14.394650381	13.968593922	12.473146914	11.743745380
56.367896874	53.058073768	28.136571694	109.928066011	226.713411178	464.614065433	729.068732887	586.123285201	361.910275587	851.575921098	291.236719297	525.215601617	225.164488472	180.079520874	76.920528318	58.407114379	28.027927991	14.285752597	13.224292767	11.474499615	14.446711555
50.583700014	51.737628688	47.372722621	74.038663118	210.178347547	429.196822242	715.412567204	578.317430573	363.573745732	847.689430634	306.529988481	570.436654563	220.714506395	172.526828832	108.900348758	71.576868336	31.458504013	15.118692023	14.909613196	13.275674572	13.350504095
43.987486742	45.846652610	78.128717932	40.000207070	196.094548160	386.592658017	597.177767469	481.035108129	296.289595402	694.567782978	253.656651736	473.201319512	236.854671165	153.623948575	105.948807917	61.396295088	28.436317297	16.845162360	13.195499692	12.768628696	13.480236188
39.063112621	44.737252007	93.916930305	37.108461013	167.160242180	351.534612432	605.953451808	488.083121750	314.968962877	764.545244844	265.212494183	588.600452366	244.743365693	176.046310482	114.015148737	56.769760054	27.317399273	19.671162814	13.718305988	13.312601306	14.399280987
36.920914661	42.444662726	94.109531608	35.956061851	135.659453311	335.329261377	588.576735212	496.023416175	330.783413530	802.489767769	259.086883559	664.003939991	246.835957468	193.158368844	94.502595229	68.617461040	33.235766301	19.114949990	13.606385904	12.593424611	11.906640198
33.552688853	42.385049537	100.944714842	34.453546533	106.127527632	323.401273087	591.181241330	503.182916618	344.017125924	842.921265420	286.707531266	748.706077378	240.306299492	188.755141478	123.715127318	89.211708250	42.533010353	19.563416694	13.602213129	15.090739016	13.774093675
28.580227325	39.312242676	94.054349214	33.450195150	63.761305989	291.825174418	545.212355626	481.302191031	341.112975006	853.370985142	282.557558988	741.543740238	263.855648284	203.171660515	142.146033886	74.846574384	47.485111968	22.569155227	15.891564372	13.429967997	13.062692655
29.996516633	37.646221322	95.067960274	42.150169248	43.922451174	277.561874802	535.946040835	482.740411556	352.795442348	895.623446928	294.467418582	847.330587400	273.943014608	200.756422844	152.365323874	86.884235066	59.266216721	25.882180602	13.943649219	13.938896236	12.622794837
22.109413416	36.021064264	85.653459659	59.563733797	31.084511717	254.933045478	489.830909910	452.924687811	340.125299995	881.857702337	280.797899212	914.171458566	264.855197907	206.833670549	140.266659465	113.914330738	65.113634160	29.934271430	16.343707281	15.423136235	11.482863825
22.767680442	34.575264119	86.606156032	86.385686127	28.090193839	246.622612569	472.995622164	452.665754451	349.558916726	920.814671085	304.897224611	1024.576368924	269.154630747	253.796940028	156.002723040	125.266513458	61.175365577	24.313059217	18.333088153	15.627517171	12.504265939
20.445767140	32.628988784	83.110282703	94.732490986	27.590942373	209.476518054	428.398560179	428.887149457	345.563958763	910.512503644	307.112928758	1052.072370480	284.677102037	259.371201372	170.688645306	125.233864462	58.886567898	29.407445975	21.139029918	14.576510092	14.179569881
20.466210142	32.490614029	86.205015205	112.836882358	29.546580243	184.772822294	407.673186102	436.196980223	359.834392183	962.450455186	323.479598283	1155.559402072	310.254300388	270.442848758	185.849503577	105.792189569	78.261624818	37.245430877	19.453157932	15.760185099	12.186530070
19.128008445	29.129767135	75.129972230	105.266616290	27.970364909	125.399948448	373.152626585	408.283573468	355.091458414	958.664668730	323.236067219	1259.421961365	299.066753131	274.674693910	175.831945708	145.941825964	83.652554647	46.219252406	19.032335589	16.457140540	12.798184846
18.539926885	25.266130961	73.255415906	103.294856473	30.745478439	80.904730106	349.501650984	398.824914878	360.981910065	987.480883283	346.732974282	1382.182610507	292.979914332	320.177269555	193.082126244	168.498575961	70.634967161	48.501149627	25.867219222	15.323379510	14.351376944
16.605207897	23.676745613	66.031577233	102.523501125	37.667437643	49.819004730	325.577873817	382.366146910	349.787612327	975.981665408	347.190233274	1403.889148225	307.685285231	328.064741701	176.917473199	170.661994195	98.392335149	61.277856168	29.289319596	18.738185503	12.841894036
13.903313318	23.984445717	58.719222327	103.120940569	61.752254283	37.033531080	301.540288278	363.709375044	344.710942587	976.683742947	357.345838061	1495.236132799	321.228796651	343.527993507	207.563376959	162.709935564	121.230600864	63.377525252	31.209225520	20.614655961	14.839814723
16.472946907	22.689513886	57.969872879	101.789769485	72.930009342	35.648524131	274.911646229	346.969164496	336.617089659	948.756778020	363.287061135	1571.509630607	324.847264033	356.343009620	224.046779702	181.280755245	128.240939192	54.467244350	23.765425613	24.767924843	13.995940970
